32958511	Interleukin-6 receptor blockade with subcutaneous tocilizumab in severe COVID-19 pneumonia and hyperinflammation: a case–control study
32633865	A retrospective review of memantine use and COVID-19-associated mortality from a national database
-	Atorvastatin associated with decreased hazard for death in COVID-19 patients admitted to an ICU: a retrospective cohort study
-	The Use of IV vitamin C for patients with COVID-19: a single center observational study
-	Characteristics, predictors and outcomes among 99 patients hospitalised with COVID-19 in a tertiary care centre in Switzerland: an observational analysis
34374713	The hypercoagulable state in COVID-19: Incidence, pathophysiology, and management
35636275	COVID-19 in 7 multiple sclerosis patients in treatment with ANTI-CD20 therapies
32650356	Covid-19: A systemic disease treated with a wide-ranging approach: A case report
35873181	A Case of COVID-19 with Acute Myocardial Infarction and Cardiogenic Shock
32654163	First case of DRESS syndrome caused by hydroxychloroquine with a positive patch test
32766535	Subcutaneous tocilizumab treatment in patients with severe COVID-19-related cytokine release syndrome: An observational cohort study
35894609	Association Between Renin-Angiotensin-Aldosterone System Inhibitors and COVID-19
32654555	Clinical Features of COVID-19 in Patients With Essential Hypertension and the Impacts of Renin-angiotensin-aldosterone System Inhibitors on the Prognosis of COVID-19 Patients
35900642	Treatment with proton pump inhibitors increases the risk of secondary infections and ARDS in hospitalized patients with COVID-19: coincidence or underestimated risk factor?
35403380	A Randomized, Open‐label, Controlled Clinical Trial of Azivudine Tablets in the Treatment of Mild and Common COVID‐19, A Pilot Study
32619884	Could anti-CD20 therapy jeopardise the efficacy of a SARS-CoV-2 vaccine?
35455301	An mRNA Vaccine against SARS-CoV-2 — Preliminary Report
32612804	Emerging and experimental treatments for COVID-19 and drug interactions with psychotropic agents
32627127	Clinical guidance for navigating the QTc-prolonging and arrhythmogenic potential of pharmacotherapy during the COVID-19 pandemic
33692615	Pros and cons of corticosteroid therapy for COVID-19 patients
-	Coronavirus disease 2019 rash in a psoriatic patient treated with Secukinumab: is there a role for Interleukin 17?
34649563	Clinical characteristics and management of a liver transplanted patient admitted with SARS-CoV-2 infection
32656044	Pulse Therapy With Corticosteroids and Intravenous Immunoglobulin in the Management of Severe Tocilizumab-Resistant COVID-19: A Report of Three Clinical Cases
32550127	Management of the first severe case of COVID-19 in the small islands of Maldives
32628137	Association between chronic ACE inhibitor exposure and decreased odds of severe disease in patients with COVID-19
32641191	Bacillus Calmette–Guérin vaccination and clinical characteristics and outcomes of COVID-19 in Rhode Island, United States: a cohort study
32653015	Comparison of hydroxychloroquine, lopinavir/ritonavir, and standard of care in critically ill patients with SARS-CoV-2 pneumonia: an opportunistic retrospective analysis
35905043	QT prolongation in adiverse, urban population of COVID-19 patients treated with hydroxychloroquine, chloroquine, or azithromycin
35024360	The risk of QTc-interval prolongation in COVID-19 patients treated with chloroquine
-	Hydroxychloroquine and Azithromycin as a Treatment of COVID-19: Results of an 1 Open-Label Non-Randomized Clinical Trial: Response to David Spencer (Elsevier)
32650355	Antirheumatic drugs for COVID-19 treatment based on the phases of the disease: Current concept
32651941	That Escalated Quickly: Remdesivir's Place in Therapy for COVID-19
35031265	An adult with Kawasaki-like multisystem inflammatory syndrome associated with COVID-19
33214651	Iloprost for COVID-19-related vasculopathy
-	Portal vein thrombosis in a patient with COVID-19
35891168	BCG vaccine protection from severe coronavirus disease 2019 (COVID-19)
32652164	SAFETY AND EFFICACY OF ANTI-IL6-RECEPTOR TOCILIZUMAB USE IN SEVERE AND CRITICAL PATIENTS AFFECTED BY CORONAVIRUS DISEASE 2019: A COMPARATIVE ANALYSIS
32646770	Clinical characteristics and predictors of survival in adults with coronavirus disease 2019 receiving tocilizumab
-	Evaluation of safety, efficacy, tolerability, and treatment-related outcomes of type I interferons for human coronaviruses (HCoVs) infection in clinical practice: An updated critical systematic review and meta-analysi
35904406	Convalescent plasma or hyperimmune immunoglobulin for people with COVID-19: a living  systematic review
35296091	Potential adjuvants for the development of a SARS-CoV-2 vaccine based on experimental results from similar coronaviruses
35432612	Role of vitamin D in preventing of COVID-19 infection, progression and severity
34686643	Lithium Toxicity in Two Coronavirus Disease 2019 (COVID-19) Patients
32644205	Clinical exacerbation of SARS-CoV2 infection after fingolimod withdrawal
32601378	COVID-19 among fit patients with CLL treated with venetoclax-based combinations
32632355	Efficacy and safety of tocilizumab in critically ill adults with COVID-19 infection in Bahrain: A report of 5 cases
32653054	Intensive care admissions of children with paediatric inflammatory multisystem syndrome temporally associated with SARS-CoV-2 (PIMS-TS) in the UK: a multicentre observational study
-	Coronavirus disease 2019 (COVID‑19) in a patient with ankylosing spondylitis treated with secukinumab: a case‑based review
32637086	Severe refractory COVID-19 patients responding to convalescent plasma
32620409	Life-saving effect of convalescent plasma treatment in covid-19 disease: Clinical trial from eastern Anatolia
32644254	Early use of tocilizumab in the prevention of adult respiratory failure in SARS-CoV-2 infections and the utilization of interleukin-6 levels in the management
35894360	Treating COVID-19 with Chloroquine
34733538	The use of renin angiotensin system inhibitor on mortality in patients with coronavirus disease 2019 (COVID-19): A systematic review and meta-analysis
35832701	Hydroxychloroquine safety: A meta-analysis of randomized controlled trials
35858382	SARS-CoV-2: Virology, epidemiology, immunology and vaccine development
35477027	Update on use of chloroquine/hydroxychloroquine to treat coronavirus disease 2019 (COVID-19)
32485970	A Review on SARS-CoV-2 Virology, Pathophysiology, Animal Models, and Anti-Viral Interventions
32582221	Could Coronavirus Disease 2019 (COVID-19) Render Natural Immunity to Re-infections? A Spotlight on the Therapeutic Pipeline
32638884	Primum non nocere _ Are chloroquine and hydroxychloroquine safe prophylactic/treatment options for SARS-CoV-2 (covid-19)?
34986000	No evidence of rapid antiviral clearance or clinical benefit with the combination of hydroxychloroquine and azithromycin in patients with severe COVID-19 infection
-	Convalescent Plasma Therapy: Helpful Treatment of COVID-19 in a Kidney Transplant Recipient presenting with serve clinical manifestation and complex complications
-	Coronavirus disease 2019 (COVID-19) pneumonia in a hemodialysis patient: A case report
-	First case of convalescent plasma transfusion in a child with COVID-19-associated severe aplastic anemia
32635353	Treatment of severe COVID-19 with tocilizumab mitigates cytokine storm and averts mechanical ventilation during acute respiratory distress: a case report and literature review
-	Prolonged presence of SARS-CoV-2 in a COVID-19 case with rheumatoid arthritis taking iguratimod treated with ciclesonide
-	Association between angiotensin blockade and COVID-19 severity in Hong Kong
32564905	Protective role of chronic treatment with direct oral anticoagulants in elderly patients affected by interstitial pneumonia in COVID-19 era
32621202	Use of angiotensin-converting enzyme inhibitors and angiotensin II receptor blockers in context of COVID-19 outbreak: a retrospective analysis
32860325	Incidence of Deep Vein Thrombosis among non-ICU Patients Hospitalized for COVID-19 Despite Pharmacological Thromboprophylaxis
-	Clinical course, severity and mortality in a cohort of patients with COVID-19 with rheumatic diseases
32634589	Potential effective treatment for COVID-19: systematic review and meta-analysis of the severe infectious disease with convalescent plasma therapy
32629768	Role of Lopinavir/Ritonavir in the Treatment of Covid-19: A Review of Current Evidence, Guideline Recommendations, and Perspectives
35854384	Obstetric Management of COVID-19 in Pregnant Women
32633162	Successful Treatment of Covid-19 Associated Cytokine Release Syndrome with Colchicine. A Case Report and Review of Literature
32593961	Is serological response to SARS-CoV-2 preserved in MS patients on ocrelizumab treatment? A case report
32627442	Convalescent Plasma Therapy in Coronavirus Disease 2019: a Case Report and Suggestions to Overcome Obstacles
34130113	Mortality and the use of antithrombotic therapies among nursing home residents with COVID ‐19
32617806	Successful use of tPA for thrombolysis in COVID related ARDS: a case series
32566579	Clinical characteristics of 16 patients with COVID-19 infection outside of Wuhan, China: a retrospective, single-center study
35906045	Healthcare workers & SARS-CoV-2 infection in India: A case-control investigation in the time of COVID-19
32574789	Predictive factors of mortality in patients treated with tocilizumab for acute respiratory distress syndrome related to coronavirus disease 2019 (COVID-19)
32623080	An Observational Cohort Study of Hydroxychloroquine and Azithromycin for COVID-19: (Can’t Get No) Satisfaction
34879491	Corticosteroid therapy for patients with CoVID-19 pneumonia: a before-after study
32531955	Prospects of Replication-Deficient Adenovirus Based Vaccine Development against SARS-CoV-2
32574268	Fighting the Host Reaction to SARS-COv-2 in Critically Ill Patients: The Possible Contribution of Off-Label Drugs
32622993	Prophylactic (hydroxy)chloroquine in COVID-19: potential relevance for cardiac arrhythmia risk
32629149	Janus sword actions of chloroquine and hydroxychloroquine against COVID-19
34388532	Repositioning chloroquine as antiviral prophylaxis against COVID-19: potential and challenges.
32617244	A Case of COVID-19 Infection With Delayed Thromboembolic Complication on Warfarin
32619760	Associations of clinical characteristics and treatment regimens with viral RNA shedding duration in patients with COVID-19
32626630	Serious adverse events associated with hydroxychloroquine amidst COVID-19 pandemic: case series and literature review
32838309	COVID-19 in patients with rheumatic disease in Hubei province, China: a multicentre retrospective observational study
32632417	Incidence and clinical profiles of COVID-19 pneumonia in pregnant women: A single-centre cohort study from Spain
32610873	Characteristics, treatment outcomes and role of hydroxychloroquine among 522 COVID-19 hospitalized patients in Jaipur City: an epidemio-clinical study
34044300	Assessing the risk of seizures with chloroquine or hydroxychloroquine therapy for COVID-19 in persons with epilepsy
